time,vehicle_id,event
2015-02-04 05:30:00+00,V20576,pickup
2015-02-04 05:31:00+00,V19493,dropoff
2015-02-04 05:31:00+00,V20333,pickup
2015-02-04 05:32:00+00,V17275,pickup
2015-02-04 05:33:00+00,V18686,dropoff
2015-02-04 05:33:00+00,V18069,dropoff
2015-02-04 05:33:00+00,V20576,dropoff
2015-02-04 05:33:00+00,V19070,pickup
2015-02-04 05:33:00+00,V21204,pickup
2015-02-04 05:33:00+00,V18104,pickup
2015-02-04 05:33:00+00,V14929,pickup
2015-02-04 05:34:00+00,V21115,dropoff
2015-02-04 05:34:00+00,V19437,pickup
2015-02-04 05:34:00+00,V18133,pickup
2015-02-04 05:34:00+00,V18415,pickup
2015-02-04 05:35:00+00,V21313,dropoff
2015-02-04 05:35:00+00,V16906,pickup
2015-02-04 05:35:00+00,V14718,pickup
2015-02-04 05:36:00+00,V14929,dropoff
2015-02-04 05:36:00+00,V16758,pickup
2015-02-04 05:36:00+00,V17577,pickup
2015-02-04 05:36:00+00,V16052,pickup
2015-02-04 05:37:00+00,V20069,pickup
2015-02-04 05:38:00+00,V20333,dropoff
2015-02-04 05:38:00+00,V18104,dropoff
2015-02-04 05:39:00+00,V17275,dropoff
2015-02-04 05:39:00+00,V18415,dropoff
2015-02-04 05:39:00+00,V15357,pickup
2015-02-04 05:40:00+00,V21204,dropoff
2015-02-04 05:40:00+00,V14718,dropoff
2015-02-04 05:41:00+00,V15607,dropoff
2015-02-04 05:41:00+00,V18133,dropoff
2015-02-04 05:41:00+00,V16052,dropoff
2015-02-04 05:41:00+00,V15357,dropoff
2015-02-04 05:41:00+00,V18947,pickup
2015-02-04 05:42:00+00,V19070,dropoff
2015-02-04 05:42:00+00,V20699,pickup
2015-02-04 05:43:00+00,V20574,pickup
2015-02-04 05:43:00+00,V18113,pickup
2015-02-04 05:43:00+00,V16541,pickup
2015-02-04 05:44:00+00,V19437,dropoff
2015-02-04 05:44:00+00,V16273,pickup
2015-02-04 05:44:00+00,V20229,pickup
2015-02-04 05:45:00+00,V15266,dropoff
2015-02-04 05:45:00+00,V14595,pickup
2015-02-04 05:46:00+00,V20354,pickup
2015-02-04 05:46:00+00,V15817,pickup
2015-02-04 05:47:00+00,V18947,dropoff
2015-02-04 05:47:00+00,V20699,dropoff
2015-02-04 05:47:00+00,V17599,pickup
2015-02-04 05:47:00+00,V19700,pickup
2015-02-04 05:48:00+00,V15817,dropoff
2015-02-04 05:48:00+00,V19000,pickup
2015-02-04 05:48:00+00,V18454,pickup
2015-02-04 05:48:00+00,V17750,pickup
2015-02-04 05:48:00+00,V17889,pickup
2015-02-04 05:49:00+00,V14595,dropoff
2015-02-04 05:49:00+00,V19081,pickup
2015-02-04 05:50:00+00,V17383,pickup
2015-02-04 05:50:00+00,V18660,pickup
2015-02-04 05:50:00+00,V19518,pickup
2015-02-04 05:50:00+00,V20774,pickup
2015-02-04 05:51:00+00,V17577,dropoff
2015-02-04 05:51:00+00,V20229,dropoff
2015-02-04 05:51:00+00,V17889,dropoff
2015-02-04 05:51:00+00,V18782,pickup
2015-02-04 05:51:00+00,V15100,pickup
2015-02-04 05:51:00+00,V15907,pickup
2015-02-04 05:52:00+00,V19700,dropoff
2015-02-04 05:52:00+00,V18408,pickup
2015-02-04 05:52:00+00,V16067,pickup
2015-02-04 05:53:00+00,V16595,pickup
2015-02-04 05:53:00+00,V16612,pickup
2015-02-04 05:54:00+00,V17750,dropoff
2015-02-04 05:54:00+00,V19081,dropoff
2015-02-04 05:54:00+00,V15946,pickup
2015-02-04 05:55:00+00,V20574,dropoff
2015-02-04 05:55:00+00,V18113,dropoff
2015-02-04 05:55:00+00,V16541,dropoff
2015-02-04 05:55:00+00,V16241,pickup
2015-02-04 05:55:00+00,V20847,pickup
2015-02-04 05:55:00+00,V15117,pickup
2015-02-04 05:55:00+00,V16461,pickup
2015-02-04 05:55:00+00,V14797,pickup
2015-02-04 05:56:00+00,V16273,dropoff
2015-02-04 05:56:00+00,V15907,dropoff
2015-02-04 05:56:00+00,V16612,dropoff
2015-02-04 05:56:00+00,V15946,dropoff
2015-02-04 05:56:00+00,V18279,pickup
2015-02-04 05:56:00+00,V18664,pickup
2015-02-04 05:57:00+00,V17599,dropoff
2015-02-04 05:57:00+00,V18454,dropoff
2015-02-04 05:57:00+00,V20774,dropoff
2015-02-04 05:57:00+00,V16067,dropoff
2015-02-04 05:57:00+00,V19017,pickup
2015-02-04 05:57:00+00,V19187,pickup
2015-02-04 05:58:00+00,V15100,dropoff
2015-02-04 05:58:00+00,V18408,dropoff
2015-02-04 05:58:00+00,V21593,pickup
2015-02-04 05:58:00+00,V20922,pickup
2015-02-04 05:59:00+00,V16758,dropoff
2015-02-04 05:59:00+00,V20069,dropoff
2015-02-04 05:59:00+00,V14797,dropoff
2015-02-04 05:59:00+00,V20922,dropoff
2015-02-04 05:59:00+00,V20322,pickup
2015-02-04 05:59:00+00,V15586,pickup
2015-02-04 05:59:00+00,V16296,pickup
2015-02-04 05:59:00+00,V20557,pickup
2015-02-04 06:00:00+00,V16906,dropoff
2015-02-04 06:00:00+00,V20354,dropoff
2015-02-04 06:00:00+00,V19518,dropoff
2015-02-04 06:00:00+00,V18462,pickup
2015-02-04 06:00:00+00,V16995,pickup
2015-02-04 06:00:00+00,V15724,pickup
2015-02-04 06:01:00+00,V16595,dropoff
2015-02-04 06:01:00+00,V15363,pickup
2015-02-04 06:02:00+00,V20847,dropoff
2015-02-04 06:02:00+00,V15117,dropoff
2015-02-04 06:02:00+00,V16461,dropoff
2015-02-04 06:02:00+00,V14613,pickup
2015-02-04 06:02:00+00,V19023,pickup
2015-02-04 06:03:00+00,V18782,dropoff
2015-02-04 06:03:00+00,V18664,dropoff
2015-02-04 06:03:00+00,V15363,dropoff
2015-02-04 06:03:00+00,V17797,pickup
2015-02-04 06:03:00+00,V21204,pickup
2015-02-04 06:04:00+00,V20576,pickup
2015-02-04 06:04:00+00,V19593,pickup
2015-02-04 06:04:00+00,V14706,pickup
2015-02-04 06:04:00+00,V19997,pickup
2015-02-04 06:05:00+00,V16241,dropoff
2015-02-04 06:05:00+00,V21593,dropoff
2015-02-04 06:05:00+00,V20557,dropoff
2015-02-04 06:05:00+00,V19021,pickup
2015-02-04 06:05:00+00,V17276,pickup
2015-02-04 06:06:00+00,V19187,dropoff
2015-02-04 06:06:00+00,V16296,dropoff
2015-02-04 06:06:00+00,V16897,pickup
2015-02-04 06:06:00+00,V18081,pickup
2015-02-04 06:06:00+00,V15363,pickup
2015-02-04 06:07:00+00,V20935,pickup
2015-02-04 06:07:00+00,V20188,pickup
2015-02-04 06:08:00+00,V18660,dropoff
2015-02-04 06:08:00+00,V18279,dropoff
2015-02-04 06:08:00+00,V20322,dropoff
2015-02-04 06:08:00+00,V15586,dropoff
2015-02-04 06:08:00+00,V19023,dropoff
2015-02-04 06:08:00+00,V14792,pickup
2015-02-04 06:08:00+00,V18791,pickup
2015-02-04 06:08:00+00,V14656,pickup
2015-02-04 06:08:00+00,V20128,pickup
2015-02-04 06:09:00+00,V19545,pickup
2015-02-04 06:09:00+00,V18911,pickup
2015-02-04 06:09:00+00,V17706,pickup
2015-02-04 06:10:00+00,V19000,dropoff
2015-02-04 06:10:00+00,V19997,dropoff
2015-02-04 06:10:00+00,V16991,pickup
2015-02-04 06:10:00+00,V18958,pickup
2015-02-04 06:10:00+00,V19481,pickup
2015-02-04 06:10:00+00,V21469,pickup
2015-02-04 06:11:00+00,V15724,dropoff
2015-02-04 06:11:00+00,V16091,pickup
2015-02-04 06:11:00+00,V15384,pickup
2015-02-04 06:11:00+00,V19723,pickup
2015-02-04 06:11:00+00,V18608,pickup
2015-02-04 06:12:00+00,V17383,dropoff
2015-02-04 06:12:00+00,V19017,dropoff
2015-02-04 06:12:00+00,V17276,dropoff
2015-02-04 06:12:00+00,V15363,dropoff
2015-02-04 06:12:00+00,V20188,dropoff
2015-02-04 06:12:00+00,V18415,pickup
2015-02-04 06:12:00+00,V19658,pickup
2015-02-04 06:12:00+00,V18712,pickup
2015-02-04 06:12:00+00,V20902,pickup
2015-02-04 06:12:00+00,V19013,pickup
2015-02-04 06:12:00+00,V19281,pickup
2015-02-04 06:13:00+00,V14706,dropoff
2015-02-04 06:13:00+00,V19021,dropoff
2015-02-04 06:13:00+00,V17706,dropoff
2015-02-04 06:13:00+00,V21469,dropoff
2015-02-04 06:13:00+00,V18981,pickup
2015-02-04 06:14:00+00,V21204,dropoff
2015-02-04 06:14:00+00,V19921,pickup
2015-02-04 06:14:00+00,V19252,pickup
2015-02-04 06:14:00+00,V18528,pickup
2015-02-04 06:15:00+00,V19593,dropoff
2015-02-04 06:15:00+00,V18081,dropoff
2015-02-04 06:15:00+00,V20128,dropoff
2015-02-04 06:15:00+00,V19481,dropoff
2015-02-04 06:15:00+00,V18415,dropoff
2015-02-04 06:15:00+00,V20064,pickup
2015-02-04 06:15:00+00,V14698,pickup
2015-02-04 06:16:00+00,V16995,dropoff
2015-02-04 06:16:00+00,V17797,dropoff
2015-02-04 06:16:00+00,V20576,dropoff
2015-02-04 06:16:00+00,V14656,dropoff
2015-02-04 06:16:00+00,V19281,dropoff
2015-02-04 06:16:00+00,V17754,pickup
2015-02-04 06:16:00+00,V19535,pickup
2015-02-04 06:16:00+00,V20338,pickup
2015-02-04 06:16:00+00,V17547,pickup
2015-02-04 06:16:00+00,V17345,pickup
2015-02-04 06:17:00+00,V18791,dropoff
2015-02-04 06:17:00+00,V16508,pickup
2015-02-04 06:17:00+00,V21109,pickup
2015-02-04 06:17:00+00,V16257,pickup
2015-02-04 06:17:00+00,V18414,pickup
2015-02-04 06:17:00+00,V20796,pickup
2015-02-04 06:18:00+00,V18911,dropoff
2015-02-04 06:18:00+00,V18958,dropoff
2015-02-04 06:18:00+00,V18608,dropoff
2015-02-04 06:18:00+00,V16635,pickup
2015-02-04 06:19:00+00,V19545,dropoff
2015-02-04 06:19:00+00,V19723,dropoff
2015-02-04 06:19:00+00,V18528,dropoff
2015-02-04 06:19:00+00,V15056,pickup
2015-02-04 06:19:00+00,V16834,pickup
2015-02-04 06:19:00+00,V20906,pickup
2015-02-04 06:19:00+00,V18990,pickup
2015-02-04 06:19:00+00,V20124,pickup
2015-02-04 06:20:00+00,V16991,dropoff
2015-02-04 06:20:00+00,V19252,dropoff
2015-02-04 06:20:00+00,V14698,dropoff
2015-02-04 06:20:00+00,V17345,dropoff
2015-02-04 06:20:00+00,V16150,pickup
2015-02-04 06:20:00+00,V20245,pickup
2015-02-04 06:21:00+00,V20935,dropoff
2015-02-04 06:21:00+00,V15384,dropoff
2015-02-04 06:21:00+00,V19013,dropoff
2015-02-04 06:21:00+00,V17547,dropoff
2015-02-04 06:21:00+00,V19517,pickup
2015-02-04 06:21:00+00,V21572,pickup
2015-02-04 06:21:00+00,V15486,pickup
2015-02-04 06:22:00+00,V14613,dropoff
2015-02-04 06:22:00+00,V20902,dropoff
2015-02-04 06:22:00+00,V20338,dropoff
2015-02-04 06:22:00+00,V17599,pickup
2015-02-04 06:22:00+00,V18017,pickup
2015-02-04 06:22:00+00,V17366,pickup
2015-02-04 06:22:00+00,V16505,pickup
2015-02-04 06:22:00+00,V19127,pickup
2015-02-04 06:22:00+00,V15716,pickup
2015-02-04 06:23:00+00,V14792,dropoff
2015-02-04 06:23:00+00,V19658,dropoff
2015-02-04 06:23:00+00,V18712,dropoff
2015-02-04 06:23:00+00,V19021,pickup
2015-02-04 06:23:00+00,V19409,pickup
2015-02-04 06:24:00+00,V16091,dropoff
2015-02-04 06:24:00+00,V18414,dropoff
2015-02-04 06:24:00+00,V20796,dropoff
2015-02-04 06:24:00+00,V20124,dropoff
2015-02-04 06:24:00+00,V15716,dropoff
2015-02-04 06:24:00+00,V19036,pickup
2015-02-04 06:24:00+00,V15797,pickup
2015-02-04 06:24:00+00,V14797,pickup
2015-02-04 06:25:00+00,V18990,dropoff
2015-02-04 06:25:00+00,V20245,dropoff
2015-02-04 06:25:00+00,V15486,dropoff
2015-02-04 06:25:00+00,V19127,dropoff
2015-02-04 06:25:00+00,V20957,pickup
2015-02-04 06:25:00+00,V20592,pickup
2015-02-04 06:25:00+00,V19493,pickup
2015-02-04 06:25:00+00,V20935,pickup
2015-02-04 06:26:00+00,V19921,dropoff
2015-02-04 06:26:00+00,V19535,dropoff
2015-02-04 06:26:00+00,V16834,dropoff
2015-02-04 06:26:00+00,V20906,dropoff
2015-02-04 06:26:00+00,V16150,dropoff
2015-02-04 06:26:00+00,V15740,pickup
2015-02-04 06:26:00+00,V20340,pickup
2015-02-04 06:26:00+00,V18947,pickup
2015-02-04 06:26:00+00,V18417,pickup
2015-02-04 06:27:00+00,V16505,dropoff
2015-02-04 06:27:00+00,V17488,pickup
2015-02-04 06:27:00+00,V19816,pickup
2015-02-04 06:27:00+00,V15724,pickup
2015-02-04 06:28:00+00,V16897,dropoff
2015-02-04 06:28:00+00,V17754,dropoff
2015-02-04 06:28:00+00,V21109,dropoff
2015-02-04 06:28:00+00,V16257,dropoff
2015-02-04 06:28:00+00,V17366,dropoff
2015-02-04 06:28:00+00,V19409,dropoff
2015-02-04 06:28:00+00,V20935,dropoff
2015-02-04 06:28:00+00,V14608,pickup
2015-02-04 06:28:00+00,V14736,pickup
2015-02-04 06:28:00+00,V19115,pickup
2015-02-04 06:29:00+00,V16635,dropoff
2015-02-04 06:29:00+00,V21572,dropoff
2015-02-04 06:29:00+00,V18017,dropoff
2015-02-04 06:29:00+00,V17263,pickup
2015-02-04 06:29:00+00,V20742,pickup
2015-02-04 06:29:00+00,V17198,pickup
2015-02-04 06:29:00+00,V19610,pickup
2015-02-04 06:29:00+00,V16107,pickup
2015-02-04 06:30:00+00,V14797,dropoff
2015-02-04 06:30:00+00,V18417,dropoff
2015-02-04 06:30:00+00,V16107,dropoff
2015-02-04 06:30:00+00,V18629,pickup
2015-02-04 06:30:00+00,V18288,pickup
2015-02-04 06:30:00+00,V19263,pickup
2015-02-04 06:30:00+00,V18419,pickup
2015-02-04 06:30:00+00,V15911,pickup
2015-02-04 06:30:00+00,V17800,pickup
2015-02-04 06:30:00+00,V14613,pickup
2015-02-04 06:30:00+00,V16458,pickup
2015-02-04 06:30:00+00,V18088,pickup
2015-02-04 06:31:00+00,V19517,dropoff
2015-02-04 06:31:00+00,V17599,dropoff
2015-02-04 06:31:00+00,V15724,dropoff
2015-02-04 06:31:00+00,V15320,pickup
2015-02-04 06:31:00+00,V17442,pickup
2015-02-04 06:31:00+00,V20766,pickup
2015-02-04 06:31:00+00,V21501,pickup
2015-02-04 06:31:00+00,V21332,pickup
2015-02-04 06:32:00+00,V16508,dropoff
2015-02-04 06:32:00+00,V19493,dropoff
2015-02-04 06:32:00+00,V18947,dropoff
2015-02-04 06:32:00+00,V19610,dropoff
2015-02-04 06:32:00+00,V15859,pickup
2015-02-04 06:32:00+00,V15161,pickup
2015-02-04 06:32:00+00,V18653,pickup
2015-02-04 06:32:00+00,V20744,pickup
2015-02-04 06:32:00+00,V19265,pickup
2015-02-04 06:32:00+00,V20532,pickup
2015-02-04 06:32:00+00,V18160,pickup
2015-02-04 06:32:00+00,V16792,pickup
2015-02-04 06:32:00+00,V18287,pickup
2015-02-04 06:33:00+00,V18462,dropoff
2015-02-04 06:33:00+00,V15740,dropoff
2015-02-04 06:33:00+00,V20340,dropoff
2015-02-04 06:33:00+00,V18088,dropoff
2015-02-04 06:33:00+00,V14630,pickup
2015-02-04 06:33:00+00,V16074,pickup
2015-02-04 06:33:00+00,V18270,pickup
2015-02-04 06:33:00+00,V19903,pickup
2015-02-04 06:33:00+00,V15466,pickup
2015-02-04 06:33:00+00,V19658,pickup
2015-02-04 06:34:00+00,V15797,dropoff
2015-02-04 06:34:00+00,V20592,dropoff
2015-02-04 06:34:00+00,V18088,pickup
2015-02-04 06:34:00+00,V15767,pickup
2015-02-04 06:34:00+00,V20065,pickup
2015-02-04 06:35:00+00,V19816,dropoff
2015-02-04 06:35:00+00,V16458,dropoff
2015-02-04 06:35:00+00,V18973,pickup
2015-02-04 06:35:00+00,V18849,pickup
2015-02-04 06:35:00+00,V15956,pickup
2015-02-04 06:35:00+00,V14792,pickup
2015-02-04 06:35:00+00,V20268,pickup
2015-02-04 06:35:00+00,V17391,pickup
2015-02-04 06:35:00+00,V16158,pickup
2015-02-04 06:35:00+00,V20512,pickup
2015-02-04 06:36:00+00,V14613,dropoff
2015-02-04 06:36:00+00,V21332,dropoff
2015-02-04 06:36:00+00,V14656,pickup
2015-02-04 06:37:00+00,V20957,dropoff
2015-02-04 06:37:00+00,V17263,dropoff
2015-02-04 06:37:00+00,V20742,dropoff
2015-02-04 06:37:00+00,V17198,dropoff
2015-02-04 06:37:00+00,V17800,dropoff
2015-02-04 06:37:00+00,V18287,dropoff
2015-02-04 06:37:00+00,V19658,dropoff
2015-02-04 06:37:00+00,V16350,pickup
2015-02-04 06:37:00+00,V18874,pickup
2015-02-04 06:38:00+00,V16477,pickup
2015-02-04 06:38:00+00,V16433,pickup
2015-02-04 06:38:00+00,V20360,pickup
2015-02-04 06:38:00+00,V14978,pickup
2015-02-04 06:38:00+00,V17626,pickup
2015-02-04 06:38:00+00,V19437,pickup
2015-02-04 06:38:00+00,V17428,pickup
2015-02-04 06:39:00+00,V17442,dropoff
2015-02-04 06:39:00+00,V20766,dropoff
2015-02-04 06:39:00+00,V21501,dropoff
2015-02-04 06:39:00+00,V20512,dropoff
2015-02-04 06:39:00+00,V14679,pickup
2015-02-04 06:39:00+00,V19364,pickup
2015-02-04 06:39:00+00,V18698,pickup
2015-02-04 06:39:00+00,V14920,pickup
2015-02-04 06:40:00+00,V20064,dropoff
2015-02-04 06:40:00+00,V17488,dropoff
2015-02-04 06:40:00+00,V19115,dropoff
2015-02-04 06:40:00+00,V18419,dropoff
2015-02-04 06:40:00+00,V15911,dropoff
2015-02-04 06:40:00+00,V18160,dropoff
2015-02-04 06:40:00+00,V21403,pickup
2015-02-04 06:40:00+00,V19187,pickup
2015-02-04 06:40:00+00,V20064,pickup
2015-02-04 06:40:00+00,V16995,pickup
2015-02-04 06:40:00+00,V14946,pickup
2015-02-04 06:41:00+00,V19263,dropoff
2015-02-04 06:41:00+00,V16792,dropoff
2015-02-04 06:41:00+00,V15466,dropoff
2015-02-04 06:41:00+00,V20065,dropoff
2015-02-04 06:41:00+00,V18874,dropoff
2015-02-04 06:41:00+00,V18620,pickup
2015-02-04 06:41:00+00,V19798,pickup
2015-02-04 06:42:00+00,V20532,dropoff
2015-02-04 06:42:00+00,V19903,dropoff
2015-02-04 06:42:00+00,V15767,dropoff
2015-02-04 06:42:00+00,V16158,dropoff
2015-02-04 06:42:00+00,V19437,dropoff
2015-02-04 06:42:00+00,V21518,pickup
2015-02-04 06:42:00+00,V16754,pickup
2015-02-04 06:42:00+00,V16983,pickup
2015-02-04 06:42:00+00,V19420,pickup
2015-02-04 06:43:00+00,V18981,dropoff
2015-02-04 06:43:00+00,V15056,dropoff
2015-02-04 06:43:00+00,V15320,dropoff
2015-02-04 06:43:00+00,V20744,dropoff
2015-02-04 06:43:00+00,V19265,dropoff
2015-02-04 06:43:00+00,V18973,dropoff
2015-02-04 06:43:00+00,V18849,dropoff
2015-02-04 06:43:00+00,V17391,dropoff
2015-02-04 06:43:00+00,V14656,dropoff
2015-02-04 06:43:00+00,V17626,dropoff
2015-02-04 06:43:00+00,V17428,dropoff
2015-02-04 06:43:00+00,V18406,pickup
2015-02-04 06:43:00+00,V19023,pickup
2015-02-04 06:43:00+00,V16832,pickup
2015-02-04 06:43:00+00,V16238,pickup
2015-02-04 06:44:00+00,V16074,dropoff
2015-02-04 06:44:00+00,V18270,dropoff
2015-02-04 06:44:00+00,V20268,dropoff
2015-02-04 06:44:00+00,V14978,dropoff
2015-02-04 06:44:00+00,V18698,dropoff
2015-02-04 06:44:00+00,V14920,dropoff
2015-02-04 06:44:00+00,V15578,pickup
2015-02-04 06:44:00+00,V15158,pickup
2015-02-04 06:44:00+00,V19244,pickup
2015-02-04 06:44:00+00,V19263,pickup
2015-02-04 06:44:00+00,V20766,pickup
2015-02-04 06:45:00+00,V14736,dropoff
2015-02-04 06:45:00+00,V16350,dropoff
2015-02-04 06:45:00+00,V17562,pickup
2015-02-04 06:45:00+00,V17496,pickup
2015-02-04 06:45:00+00,V21233,pickup
2015-02-04 06:45:00+00,V18846,pickup
2015-02-04 06:46:00+00,V18653,dropoff
2015-02-04 06:46:00+00,V19364,dropoff
2015-02-04 06:46:00+00,V18209,pickup
2015-02-04 06:46:00+00,V20962,pickup
2015-02-04 06:46:00+00,V18932,pickup
2015-02-04 06:46:00+00,V20535,pickup
2015-02-04 06:46:00+00,V15632,pickup
2015-02-04 06:47:00+00,V19036,dropoff
2015-02-04 06:47:00+00,V20766,dropoff
2015-02-04 06:47:00+00,V15043,pickup
2015-02-04 06:47:00+00,V20748,pickup
2015-02-04 06:47:00+00,V16017,pickup
2015-02-04 06:47:00+00,V20238,pickup
2015-02-04 06:48:00+00,V14792,dropoff
2015-02-04 06:48:00+00,V20360,dropoff
2015-02-04 06:48:00+00,V14946,dropoff
2015-02-04 06:48:00+00,V16346,pickup
2015-02-04 06:48:00+00,V19036,pickup
2015-02-04 06:48:00+00,V18881,pickup
2015-02-04 06:48:00+00,V16285,pickup
2015-02-04 06:48:00+00,V15722,pickup
2015-02-04 06:48:00+00,V17886,pickup
2015-02-04 06:48:00+00,V17547,pickup
2015-02-04 06:48:00+00,V20751,pickup
2015-02-04 06:49:00+00,V14608,dropoff
2015-02-04 06:49:00+00,V14679,dropoff
2015-02-04 06:49:00+00,V19798,dropoff
2015-02-04 06:49:00+00,V15632,dropoff
2015-02-04 06:49:00+00,V14671,pickup
2015-02-04 06:49:00+00,V21134,pickup
2015-02-04 06:49:00+00,V15642,pickup
2015-02-04 06:49:00+00,V15387,pickup
2015-02-04 06:49:00+00,V15994,pickup
2015-02-04 06:50:00+00,V15956,dropoff
2015-02-04 06:50:00+00,V20064,dropoff
2015-02-04 06:50:00+00,V16995,dropoff
2015-02-04 06:50:00+00,V16983,dropoff
2015-02-04 06:50:00+00,V20751,dropoff
2015-02-04 06:50:00+00,V15994,dropoff
2015-02-04 06:50:00+00,V19809,pickup
2015-02-04 06:50:00+00,V17809,pickup
2015-02-04 06:50:00+00,V16788,pickup
2015-02-04 06:51:00+00,V18088,dropoff
2015-02-04 06:51:00+00,V16433,dropoff
2015-02-04 06:51:00+00,V19420,dropoff
2015-02-04 06:51:00+00,V16238,dropoff
2015-02-04 06:51:00+00,V19244,dropoff
2015-02-04 06:51:00+00,V19263,dropoff
2015-02-04 06:51:00+00,V20535,dropoff
2015-02-04 06:51:00+00,V20238,dropoff
2015-02-04 06:51:00+00,V19062,pickup
2015-02-04 06:51:00+00,V21466,pickup
2015-02-04 06:51:00+00,V20906,pickup
2015-02-04 06:52:00+00,V21403,dropoff
2015-02-04 06:52:00+00,V16754,dropoff
2015-02-04 06:52:00+00,V21233,dropoff
2015-02-04 06:52:00+00,V18846,dropoff
2015-02-04 06:52:00+00,V15043,dropoff
2015-02-04 06:52:00+00,V15722,dropoff
2015-02-04 06:52:00+00,V18279,pickup
2015-02-04 06:52:00+00,V15157,pickup
2015-02-04 06:52:00+00,V15354,pickup
2015-02-04 06:52:00+00,V16595,pickup
2015-02-04 06:53:00+00,V19187,dropoff
2015-02-04 06:53:00+00,V19023,dropoff
2015-02-04 06:53:00+00,V16832,dropoff
2015-02-04 06:53:00+00,V16285,dropoff
2015-02-04 06:53:00+00,V17886,dropoff
2015-02-04 06:53:00+00,V17547,dropoff
2015-02-04 06:53:00+00,V15387,dropoff
2015-02-04 06:53:00+00,V20801,pickup
2015-02-04 06:53:00+00,V14778,pickup
2015-02-04 06:53:00+00,V15148,pickup
2015-02-04 06:53:00+00,V15082,pickup
2015-02-04 06:53:00+00,V21188,pickup
2015-02-04 06:53:00+00,V14884,pickup
2015-02-04 06:53:00+00,V21264,pickup
2015-02-04 06:54:00+00,V19021,dropoff
2015-02-04 06:54:00+00,V21518,dropoff
2015-02-04 06:54:00+00,V18932,dropoff
2015-02-04 06:54:00+00,V15642,dropoff
2015-02-04 06:54:00+00,V17109,pickup
2015-02-04 06:54:00+00,V19105,pickup
2015-02-04 06:54:00+00,V21129,pickup
2015-02-04 06:54:00+00,V14788,pickup
2015-02-04 06:55:00+00,V18406,dropoff
2015-02-04 06:55:00+00,V17496,dropoff
2015-02-04 06:55:00+00,V16788,dropoff
2015-02-04 06:55:00+00,V14788,dropoff
2015-02-04 06:55:00+00,V17394,pickup
2015-02-04 06:55:00+00,V18123,pickup
2015-02-04 06:55:00+00,V21538,pickup
2015-02-04 06:55:00+00,V17454,pickup
2015-02-04 06:55:00+00,V21412,pickup
2015-02-04 06:56:00+00,V18881,dropoff
2015-02-04 06:56:00+00,V17759,pickup
2015-02-04 06:56:00+00,V15142,pickup
2015-02-04 06:56:00+00,V18718,pickup
2015-02-04 06:56:00+00,V19054,pickup
2015-02-04 06:56:00+00,V19545,pickup
2015-02-04 06:56:00+00,V14979,pickup
2015-02-04 06:56:00+00,V18782,pickup
2015-02-04 06:56:00+00,V18164,pickup
2015-02-04 06:57:00+00,V15158,dropoff
2015-02-04 06:57:00+00,V17562,dropoff
2015-02-04 06:57:00+00,V20962,dropoff
2015-02-04 06:57:00+00,V19036,dropoff
2015-02-04 06:57:00+00,V17809,dropoff
2015-02-04 06:57:00+00,V16595,dropoff
2015-02-04 06:57:00+00,V20342,pickup
2015-02-04 06:57:00+00,V17278,pickup
2015-02-04 06:57:00+00,V15631,pickup
2015-02-04 06:57:00+00,V16834,pickup
2015-02-04 06:57:00+00,V17334,pickup
2015-02-04 06:57:00+00,V17458,pickup
2015-02-04 06:57:00+00,V20957,pickup
2015-02-04 06:57:00+00,V15494,pickup
2015-02-04 06:58:00+00,V18288,dropoff
2015-02-04 06:58:00+00,V16017,dropoff
2015-02-04 06:58:00+00,V20906,dropoff
2015-02-04 06:58:00+00,V21264,dropoff
2015-02-04 06:58:00+00,V15670,pickup
2015-02-04 06:58:00+00,V18408,pickup
2015-02-04 06:58:00+00,V14862,pickup
2015-02-04 06:59:00+00,V18620,dropoff
2015-02-04 06:59:00+00,V16346,dropoff
2015-02-04 06:59:00+00,V21134,dropoff
2015-02-04 06:59:00+00,V21466,dropoff
2015-02-04 06:59:00+00,V21129,dropoff
2015-02-04 06:59:00+00,V20793,pickup
2015-02-04 06:59:00+00,V20710,pickup
2015-02-04 06:59:00+00,V17626,pickup
2015-02-04 06:59:00+00,V17899,pickup
2015-02-04 06:59:00+00,V17162,pickup
2015-02-04 06:59:00+00,V17187,pickup
2015-02-04 07:00:00+00,V15354,dropoff
2015-02-04 07:00:00+00,V19105,dropoff
2015-02-04 07:00:00+00,V21412,dropoff
2015-02-04 07:00:00+00,V15494,dropoff
2015-02-04 07:00:00+00,V16980,pickup
2015-02-04 07:00:00+00,V15466,pickup
2015-02-04 07:00:00+00,V20914,pickup
2015-02-04 07:00:00+00,V15817,pickup
2015-02-04 07:00:00+00,V17547,pickup
2015-02-04 07:01:00+00,V19062,dropoff
2015-02-04 07:01:00+00,V21188,dropoff
2015-02-04 07:01:00+00,V14884,dropoff
2015-02-04 07:01:00+00,V17454,dropoff
2015-02-04 07:01:00+00,V18164,dropoff
2015-02-04 07:01:00+00,V18251,pickup
2015-02-04 07:01:00+00,V21006,pickup
2015-02-04 07:01:00+00,V16662,pickup
2015-02-04 07:01:00+00,V20984,pickup
2015-02-04 07:01:00+00,V16357,pickup
2015-02-04 07:01:00+00,V15509,pickup
2015-02-04 07:02:00+00,V15161,dropoff
2015-02-04 07:02:00+00,V15578,dropoff
2015-02-04 07:02:00+00,V15082,dropoff
