trip_duration,pickup_time,dropoff_time,vehicle_id
723,2015-02-03 16:49:00+00,2015-02-03 17:01:00+00,V16980
548,2015-02-03 16:49:00+00,2015-02-03 16:58:00+00,V17976
460,2015-02-03 16:49:00+00,2015-02-03 16:56:00+00,V19622
280,2015-02-03 16:49:00+00,2015-02-03 16:53:00+00,V20263
963,2015-02-03 16:50:00+00,2015-02-03 17:06:00+00,V20350
562,2015-02-03 16:50:00+00,2015-02-03 16:59:00+00,V15776
486,2015-02-03 16:50:00+00,2015-02-03 16:59:00+00,V20876
336,2015-02-03 16:50:00+00,2015-02-03 16:55:00+00,V15181
188,2015-02-03 16:50:00+00,2015-02-03 16:53:00+00,V15236
865,2015-02-03 16:51:00+00,2015-02-03 17:05:00+00,V15867
740,2015-02-03 16:51:00+00,2015-02-03 17:03:00+00,V21359
719,2015-02-03 16:51:00+00,2015-02-03 17:03:00+00,V18573
628,2015-02-03 16:51:00+00,2015-02-03 17:01:00+00,V15542
524,2015-02-03 16:51:00+00,2015-02-03 17:00:00+00,V19983
473,2015-02-03 16:51:00+00,2015-02-03 16:59:00+00,V15418
292,2015-02-03 16:51:00+00,2015-02-03 16:56:00+00,V15137
172,2015-02-03 16:51:00+00,2015-02-03 16:54:00+00,V20338
1158,2015-02-03 16:52:00+00,2015-02-03 17:11:00+00,V15607
937,2015-02-03 16:52:00+00,2015-02-03 17:08:00+00,V14878
673,2015-02-03 16:52:00+00,2015-02-03 17:03:00+00,V16219
662,2015-02-03 16:52:00+00,2015-02-03 17:03:00+00,V20348
625,2015-02-03 16:52:00+00,2015-02-03 17:02:00+00,V15644
563,2015-02-03 16:52:00+00,2015-02-03 17:02:00+00,V17832
554,2015-02-03 16:52:00+00,2015-02-03 17:01:00+00,V21031
449,2015-02-03 16:52:00+00,2015-02-03 17:00:00+00,V15189
401,2015-02-03 16:52:00+00,2015-02-03 16:59:00+00,V15985
386,2015-02-03 16:52:00+00,2015-02-03 16:58:00+00,V21378
275,2015-02-03 16:52:00+00,2015-02-03 16:57:00+00,V21433
273,2015-02-03 16:52:00+00,2015-02-03 16:56:00+00,V20991
932,2015-02-03 16:53:00+00,2015-02-03 17:09:00+00,V20825
917,2015-02-03 16:53:00+00,2015-02-03 17:08:00+00,V17889
735,2015-02-03 16:53:00+00,2015-02-03 17:05:00+00,V20024
563,2015-02-03 16:53:00+00,2015-02-03 17:02:00+00,V20327
375,2015-02-03 16:53:00+00,2015-02-03 16:59:00+00,V19050
295,2015-02-03 16:53:00+00,2015-02-03 16:57:00+00,V18427
206,2015-02-03 16:53:00+00,2015-02-03 16:56:00+00,V20781
1373,2015-02-03 16:54:00+00,2015-02-03 17:17:00+00,V17370
1282,2015-02-03 16:54:00+00,2015-02-03 17:16:00+00,V19718
644,2015-02-03 16:54:00+00,2015-02-03 17:04:00+00,V20331
569,2015-02-03 16:54:00+00,2015-02-03 17:03:00+00,V21096
143,2015-02-03 16:54:00+00,2015-02-03 16:56:00+00,V20592
134,2015-02-03 16:54:00+00,2015-02-03 16:56:00+00,V20501
134,2015-02-03 16:54:00+00,2015-02-03 16:56:00+00,V17411
233,2015-02-03 16:55:00+00,2015-02-03 16:59:00+00,V17873
2291,2015-02-03 16:55:00+00,2015-02-03 17:34:00+00,V15236
1204,2015-02-03 16:55:00+00,2015-02-03 17:15:00+00,V14827
980,2015-02-03 16:55:00+00,2015-02-03 17:11:00+00,V21483
844,2015-02-03 16:55:00+00,2015-02-03 17:09:00+00,V15804
538,2015-02-03 16:55:00+00,2015-02-03 17:04:00+00,V16067
505,2015-02-03 16:55:00+00,2015-02-03 17:03:00+00,V18091
417,2015-02-03 16:55:00+00,2015-02-03 17:02:00+00,V15578
1043,2015-02-03 16:56:00+00,2015-02-03 17:14:00+00,V18849
980,2015-02-03 16:56:00+00,2015-02-03 17:12:00+00,V15275
635,2015-02-03 16:56:00+00,2015-02-03 17:07:00+00,V16483
546,2015-02-03 16:56:00+00,2015-02-03 17:05:00+00,V18583
437,2015-02-03 16:56:00+00,2015-02-03 17:04:00+00,V19146
403,2015-02-03 16:56:00+00,2015-02-03 17:03:00+00,V20744
385,2015-02-03 16:56:00+00,2015-02-03 17:03:00+00,V14992
321,2015-02-03 16:56:00+00,2015-02-03 17:01:00+00,V18336
1369,2015-02-03 16:57:00+00,2015-02-03 17:19:00+00,V15237
787,2015-02-03 16:57:00+00,2015-02-03 17:10:00+00,V18279
746,2015-02-03 16:57:00+00,2015-02-03 17:10:00+00,V19723
715,2015-02-03 16:57:00+00,2015-02-03 17:09:00+00,V18528
661,2015-02-03 16:57:00+00,2015-02-03 17:08:00+00,V15940
560,2015-02-03 16:57:00+00,2015-02-03 17:06:00+00,V17109
294,2015-02-03 16:57:00+00,2015-02-03 17:02:00+00,V17411
289,2015-02-03 16:57:00+00,2015-02-03 17:01:00+00,V19961
258,2015-02-03 16:57:00+00,2015-02-03 17:01:00+00,V21605
1759,2015-02-03 16:58:00+00,2015-02-03 17:27:00+00,V18582
638,2015-02-03 16:58:00+00,2015-02-03 17:09:00+00,V20902
505,2015-02-03 16:58:00+00,2015-02-03 17:06:00+00,V20781
490,2015-02-03 16:58:00+00,2015-02-03 17:06:00+00,V15066
364,2015-02-03 16:58:00+00,2015-02-03 17:04:00+00,V15149
2759,2015-02-03 16:59:00+00,2015-02-03 17:45:00+00,V15466
1386,2015-02-03 16:59:00+00,2015-02-03 17:22:00+00,V17517
834,2015-02-03 16:59:00+00,2015-02-03 17:12:00+00,V21259
790,2015-02-03 16:59:00+00,2015-02-03 17:12:00+00,V19335
500,2015-02-03 16:59:00+00,2015-02-03 17:07:00+00,V21352
408,2015-02-03 16:59:00+00,2015-02-03 17:06:00+00,V15982
157,2015-02-03 16:59:00+00,2015-02-03 17:02:00+00,V17068
785,2015-02-03 17:00:00+00,2015-02-03 17:13:00+00,V17737
777,2015-02-03 17:00:00+00,2015-02-03 17:13:00+00,V19163
477,2015-02-03 17:00:00+00,2015-02-03 17:08:00+00,V20592
441,2015-02-03 17:00:00+00,2015-02-03 17:08:00+00,V16150
980,2015-02-03 17:01:00+00,2015-02-03 17:17:00+00,V16427
763,2015-02-03 17:01:00+00,2015-02-03 17:14:00+00,V16780
604,2015-02-03 17:01:00+00,2015-02-03 17:11:00+00,V21536
493,2015-02-03 17:01:00+00,2015-02-03 17:10:00+00,V17649
491,2015-02-03 17:01:00+00,2015-02-03 17:09:00+00,V19983
456,2015-02-03 17:01:00+00,2015-02-03 17:08:00+00,V15827
416,2015-02-03 17:01:00+00,2015-02-03 17:08:00+00,V17965
387,2015-02-03 17:01:00+00,2015-02-03 17:07:00+00,V21328
357,2015-02-03 17:01:00+00,2015-02-03 17:07:00+00,V19995
297,2015-02-03 17:01:00+00,2015-02-03 17:06:00+00,V15479
1091,2015-02-03 17:02:00+00,2015-02-03 17:20:00+00,V15266
828,2015-02-03 17:02:00+00,2015-02-03 17:15:00+00,V19632
724,2015-02-03 17:02:00+00,2015-02-03 17:14:00+00,V15158
540,2015-02-03 17:02:00+00,2015-02-03 17:11:00+00,V20713
540,2015-02-03 17:02:00+00,2015-02-03 17:11:00+00,V16243
326,2015-02-03 17:02:00+00,2015-02-03 17:07:00+00,V20619
277,2015-02-03 17:02:00+00,2015-02-03 17:07:00+00,V15247
2515,2015-02-03 17:03:00+00,2015-02-03 17:45:00+00,V18676
1721,2015-02-03 17:03:00+00,2015-02-03 17:31:00+00,V16891
1480,2015-02-03 17:03:00+00,2015-02-03 17:27:00+00,V20565
1461,2015-02-03 17:03:00+00,2015-02-03 17:27:00+00,V19935
870,2015-02-03 17:03:00+00,2015-02-03 17:18:00+00,V15833
268,2015-02-03 17:03:00+00,2015-02-03 17:07:00+00,V15678
146,2015-02-03 17:03:00+00,2015-02-03 17:05:00+00,V17542
112,2015-02-03 17:03:00+00,2015-02-03 17:05:00+00,V15456
977,2015-02-03 17:04:00+00,2015-02-03 17:20:00+00,V17169
938,2015-02-03 17:04:00+00,2015-02-03 17:20:00+00,V20723
786,2015-02-03 17:04:00+00,2015-02-03 17:17:00+00,V16980
642,2015-02-03 17:04:00+00,2015-02-03 17:15:00+00,V16701
573,2015-02-03 17:04:00+00,2015-02-03 17:13:00+00,V19354
513,2015-02-03 17:04:00+00,2015-02-03 17:12:00+00,V19174
437,2015-02-03 17:04:00+00,2015-02-03 17:11:00+00,V15645
368,2015-02-03 17:04:00+00,2015-02-03 17:10:00+00,V19257
366,2015-02-03 17:04:00+00,2015-02-03 17:10:00+00,V18827
2234,2015-02-03 17:05:00+00,2015-02-03 17:42:00+00,V17599
1478,2015-02-03 17:05:00+00,2015-02-03 17:30:00+00,V19951
873,2015-02-03 17:05:00+00,2015-02-03 17:20:00+00,V14986
728,2015-02-03 17:05:00+00,2015-02-03 17:17:00+00,V18156
483,2015-02-03 17:05:00+00,2015-02-03 17:13:00+00,V18778
447,2015-02-03 17:05:00+00,2015-02-03 17:13:00+00,V17260
389,2015-02-03 17:05:00+00,2015-02-03 17:12:00+00,V16662
303,2015-02-03 17:05:00+00,2015-02-03 17:10:00+00,V20547
258,2015-02-03 17:05:00+00,2015-02-03 17:09:00+00,V18209
1462,2015-02-03 17:06:00+00,2015-02-03 17:30:00+00,V16276
916,2015-02-03 17:06:00+00,2015-02-03 17:21:00+00,V17208
878,2015-02-03 17:06:00+00,2015-02-03 17:21:00+00,V21568
839,2015-02-03 17:06:00+00,2015-02-03 17:20:00+00,V19253
559,2015-02-03 17:06:00+00,2015-02-03 17:15:00+00,V19040
517,2015-02-03 17:06:00+00,2015-02-03 17:14:00+00,V17299
458,2015-02-03 17:06:00+00,2015-02-03 17:14:00+00,V15175
449,2015-02-03 17:06:00+00,2015-02-03 17:13:00+00,V16549
353,2015-02-03 17:06:00+00,2015-02-03 17:12:00+00,V20994
276,2015-02-03 17:06:00+00,2015-02-03 17:11:00+00,V21518
144,2015-02-03 17:06:00+00,2015-02-03 17:08:00+00,V18198
1173,2015-02-03 17:07:00+00,2015-02-03 17:27:00+00,V15247
848,2015-02-03 17:07:00+00,2015-02-03 17:21:00+00,V16925
835,2015-02-03 17:07:00+00,2015-02-03 17:21:00+00,V18653
539,2015-02-03 17:07:00+00,2015-02-03 17:16:00+00,V20186
387,2015-02-03 17:07:00+00,2015-02-03 17:13:00+00,V16196
365,2015-02-03 17:07:00+00,2015-02-03 17:13:00+00,V15824
345,2015-02-03 17:07:00+00,2015-02-03 17:13:00+00,V15097
252,2015-02-03 17:07:00+00,2015-02-03 17:11:00+00,V16425
225,2015-02-03 17:07:00+00,2015-02-03 17:11:00+00,V14682
146,2015-02-03 17:07:00+00,2015-02-03 17:10:00+00,V16502
1455,2015-02-03 17:08:00+00,2015-02-03 17:32:00+00,V17351
858,2015-02-03 17:08:00+00,2015-02-03 17:23:00+00,V21011
777,2015-02-03 17:08:00+00,2015-02-03 17:21:00+00,V17417
656,2015-02-03 17:08:00+00,2015-02-03 17:19:00+00,V14578
623,2015-02-03 17:08:00+00,2015-02-03 17:18:00+00,V16511
617,2015-02-03 17:08:00+00,2015-02-03 17:18:00+00,V19816
603,2015-02-03 17:08:00+00,2015-02-03 17:18:00+00,V20295
507,2015-02-03 17:08:00+00,2015-02-03 17:16:00+00,V18558
493,2015-02-03 17:08:00+00,2015-02-03 17:16:00+00,V17595
487,2015-02-03 17:08:00+00,2015-02-03 17:17:00+00,V20574
484,2015-02-03 17:08:00+00,2015-02-03 17:16:00+00,V20912
437,2015-02-03 17:08:00+00,2015-02-03 17:16:00+00,V19319
358,2015-02-03 17:08:00+00,2015-02-03 17:14:00+00,V19500
330,2015-02-03 17:08:00+00,2015-02-03 17:14:00+00,V16541
311,2015-02-03 17:08:00+00,2015-02-03 17:13:00+00,V18810
244,2015-02-03 17:08:00+00,2015-02-03 17:12:00+00,V18336
2066,2015-02-03 17:09:00+00,2015-02-03 17:43:00+00,V15254
1624,2015-02-03 17:09:00+00,2015-02-03 17:36:00+00,V17105
1280,2015-02-03 17:09:00+00,2015-02-03 17:30:00+00,V19910
910,2015-02-03 17:09:00+00,2015-02-03 17:24:00+00,V19858
656,2015-02-03 17:09:00+00,2015-02-03 17:20:00+00,V15479
516,2015-02-03 17:09:00+00,2015-02-03 17:18:00+00,V16797
489,2015-02-03 17:09:00+00,2015-02-03 17:17:00+00,V15309
483,2015-02-03 17:09:00+00,2015-02-03 17:17:00+00,V18713
426,2015-02-03 17:09:00+00,2015-02-03 17:16:00+00,V15145
353,2015-02-03 17:09:00+00,2015-02-03 17:15:00+00,V18231
340,2015-02-03 17:09:00+00,2015-02-03 17:15:00+00,V14979
62,2015-02-03 17:09:00+00,2015-02-03 17:10:00+00,V18740
527,2015-02-03 17:10:00+00,2015-02-03 17:19:00+00,V15313
495,2015-02-03 17:10:00+00,2015-02-03 17:18:00+00,V17461
379,2015-02-03 17:10:00+00,2015-02-03 17:16:00+00,V21264
331,2015-02-03 17:10:00+00,2015-02-03 17:16:00+00,V16897
301,2015-02-03 17:10:00+00,2015-02-03 17:15:00+00,V18147
212,2015-02-03 17:10:00+00,2015-02-03 17:13:00+00,V18124
1278,2015-02-03 17:11:00+00,2015-02-03 17:33:00+00,V17418
707,2015-02-03 17:11:00+00,2015-02-03 17:22:00+00,V19000
660,2015-02-03 17:11:00+00,2015-02-03 17:22:00+00,V20619
636,2015-02-03 17:11:00+00,2015-02-03 17:22:00+00,V17877
602,2015-02-03 17:11:00+00,2015-02-03 17:22:00+00,V17274
580,2015-02-03 17:11:00+00,2015-02-03 17:21:00+00,V20548
563,2015-02-03 17:11:00+00,2015-02-03 17:20:00+00,V17413
477,2015-02-03 17:11:00+00,2015-02-03 17:19:00+00,V14817
474,2015-02-03 17:11:00+00,2015-02-03 17:19:00+00,V14760
464,2015-02-03 17:11:00+00,2015-02-03 17:19:00+00,V21321
363,2015-02-03 17:11:00+00,2015-02-03 17:17:00+00,V15776
291,2015-02-03 17:11:00+00,2015-02-03 17:16:00+00,V20621
61,2015-02-03 17:11:00+00,2015-02-03 17:12:00+00,V19496
940,2015-02-03 17:12:00+00,2015-02-03 17:28:00+00,V18342
844,2015-02-03 17:12:00+00,2015-02-03 17:26:00+00,V15102
752,2015-02-03 17:12:00+00,2015-02-03 17:25:00+00,V15141
679,2015-02-03 17:12:00+00,2015-02-03 17:23:00+00,V18845
671,2015-02-03 17:12:00+00,2015-02-03 17:24:00+00,V16527
621,2015-02-03 17:12:00+00,2015-02-03 17:22:00+00,V21483
548,2015-02-03 17:12:00+00,2015-02-03 17:21:00+00,V18840
506,2015-02-03 17:12:00+00,2015-02-03 17:20:00+00,V15286
455,2015-02-03 17:12:00+00,2015-02-03 17:19:00+00,V16314
391,2015-02-03 17:12:00+00,2015-02-03 17:19:00+00,V14884
375,2015-02-03 17:12:00+00,2015-02-03 17:18:00+00,V20557
279,2015-02-03 17:12:00+00,2015-02-03 17:17:00+00,V16931
1956,2015-02-03 17:13:00+00,2015-02-03 17:46:00+00,V20744
1511,2015-02-03 17:13:00+00,2015-02-03 17:38:00+00,V19270
802,2015-02-03 17:13:00+00,2015-02-03 17:26:00+00,V15940
661,2015-02-03 17:13:00+00,2015-02-03 17:24:00+00,V17365
612,2015-02-03 17:13:00+00,2015-02-03 17:23:00+00,V21185
612,2015-02-03 17:13:00+00,2015-02-03 17:24:00+00,V15181
536,2015-02-03 17:13:00+00,2015-02-03 17:22:00+00,V15624
459,2015-02-03 17:13:00+00,2015-02-03 17:20:00+00,V21186
273,2015-02-03 17:13:00+00,2015-02-03 17:17:00+00,V15997
196,2015-02-03 17:13:00+00,2015-02-03 17:16:00+00,V21524
156,2015-02-03 17:13:00+00,2015-02-03 17:16:00+00,V17974
1305,2015-02-03 17:14:00+00,2015-02-03 17:35:00+00,V15137
1149,2015-02-03 17:14:00+00,2015-02-03 17:33:00+00,V14714
1049,2015-02-03 17:14:00+00,2015-02-03 17:31:00+00,V16539
887,2015-02-03 17:14:00+00,2015-02-03 17:29:00+00,V17710
712,2015-02-03 17:14:00+00,2015-02-03 17:26:00+00,V16391
676,2015-02-03 17:14:00+00,2015-02-03 17:25:00+00,V18157
544,2015-02-03 17:14:00+00,2015-02-03 17:23:00+00,V19132
388,2015-02-03 17:14:00+00,2015-02-03 17:20:00+00,V15827
1664,2015-02-03 17:15:00+00,2015-02-03 17:43:00+00,V16016
1001,2015-02-03 17:15:00+00,2015-02-03 17:32:00+00,V21021
876,2015-02-03 17:15:00+00,2015-02-03 17:30:00+00,V16282
840,2015-02-03 17:15:00+00,2015-02-03 17:29:00+00,V16483
823,2015-02-03 17:15:00+00,2015-02-03 17:28:00+00,V15424
806,2015-02-03 17:15:00+00,2015-02-03 17:28:00+00,V17332
801,2015-02-03 17:15:00+00,2015-02-03 17:29:00+00,V15189
724,2015-02-03 17:15:00+00,2015-02-03 17:27:00+00,V18849
599,2015-02-03 17:15:00+00,2015-02-03 17:25:00+00,V15511
549,2015-02-03 17:15:00+00,2015-02-03 17:24:00+00,V19487
477,2015-02-03 17:15:00+00,2015-02-03 17:23:00+00,V16786
421,2015-02-03 17:15:00+00,2015-02-03 17:22:00+00,V19853
404,2015-02-03 17:15:00+00,2015-02-03 17:21:00+00,V15826
1009,2015-02-03 17:16:00+00,2015-02-03 17:33:00+00,V16099
662,2015-02-03 17:16:00+00,2015-02-03 17:27:00+00,V15740
542,2015-02-03 17:16:00+00,2015-02-03 17:25:00+00,V14608
505,2015-02-03 17:16:00+00,2015-02-03 17:25:00+00,V15777
492,2015-02-03 17:16:00+00,2015-02-03 17:25:00+00,V15151
180,2015-02-03 17:16:00+00,2015-02-03 17:19:00+00,V15185
1258,2015-02-03 17:17:00+00,2015-02-03 17:38:00+00,V19995
1247,2015-02-03 17:17:00+00,2015-02-03 17:38:00+00,V15117
710,2015-02-03 17:17:00+00,2015-02-03 17:29:00+00,V19244
694,2015-02-03 17:17:00+00,2015-02-03 17:29:00+00,V20583
590,2015-02-03 17:17:00+00,2015-02-03 17:27:00+00,V15098
530,2015-02-03 17:17:00+00,2015-02-03 17:26:00+00,V17974
453,2015-02-03 17:17:00+00,2015-02-03 17:25:00+00,V16452
377,2015-02-03 17:17:00+00,2015-02-03 17:23:00+00,V16897
351,2015-02-03 17:17:00+00,2015-02-03 17:23:00+00,V19083
319,2015-02-03 17:17:00+00,2015-02-03 17:22:00+00,V18540
1390,2015-02-03 17:18:00+00,2015-02-03 17:42:00+00,V18172
1242,2015-02-03 17:18:00+00,2015-02-03 17:39:00+00,V21503
1085,2015-02-03 17:18:00+00,2015-02-03 17:37:00+00,V18397
1055,2015-02-03 17:18:00+00,2015-02-03 17:36:00+00,V20068
897,2015-02-03 17:18:00+00,2015-02-03 17:33:00+00,V17157
759,2015-02-03 17:18:00+00,2015-02-03 17:31:00+00,V21593
743,2015-02-03 17:18:00+00,2015-02-03 17:30:00+00,V15093
716,2015-02-03 17:18:00+00,2015-02-03 17:30:00+00,V19915
603,2015-02-03 17:18:00+00,2015-02-03 17:28:00+00,V20574
547,2015-02-03 17:18:00+00,2015-02-03 17:28:00+00,V17706
488,2015-02-03 17:18:00+00,2015-02-03 17:26:00+00,V19368
482,2015-02-03 17:18:00+00,2015-02-03 17:27:00+00,V20295
